speaker,sex,birth_year,ethnicity,education,social_status,state,land_region,vowel,word,F1,F2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,660,2331.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,469.1,1976.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,562.2,1920
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,404,2135.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,466.5,1543.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,692.4,2690.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,429.5,2114.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,423.3,2074.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,396,2173.2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,498,2182.1
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,460.5,1959.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,470.2,2276.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,491,2161.1
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,568.2,1763.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,483.9,1914.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,WHEN,513.4,2585.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,471.4,1878.2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,474.9,1758
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,KIN,539.8,2372
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,KIN,427.6,2341.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,KIN,486.6,2573.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,537,1749.1
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,586.8,2292.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,431.4,1877.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,479.5,2338.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,379.6,2089.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,571.5,2184.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,524,1892.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,571.1,1931.1
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,504.3,2046
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,473.9,1983.2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,531.4,2015.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,428,1775.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,494.1,1998.1
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,414.8,1651.1
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,409.9,1993.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,480.8,1870.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,403.4,1870.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,609,2302.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,460.9,1766.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,523.1,1770.1
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,503.7,1720.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,549.8,1999
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,576.8,1708.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,MINUTE,613.8,1995
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,SHIN,473.2,2353.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,THIN,555.4,1760
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,263.1,1837.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,454.7,1938
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,WHEN,546.8,1643.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,483.9,1888.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,541.1,1774.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,521.7,1880.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,517.8,1989.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,525.3,1987.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,518.4,1849.2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,478.8,2096.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,533.4,1876.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,409.8,2051.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,465.2,2037.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,413,1977.2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,TIN,421.6,1964.1
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,364.5,1708.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,514.5,2515.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,461,1864.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,673.7,1948.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,418.7,2001.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,537.1,1954.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,460.9,1961.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,INTO,373.5,1594.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,491.9,1980.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,INTO,662.8,1884.2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,KINDERGARTEN,454.6,1996.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,412,1944.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,596.8,1929.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,606.2,2123.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,542.8,1626.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,676,1240.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,555.9,1876.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,596.4,1723.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,562.8,1693.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,VIRGINIA,473.7,2124.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,536.7,1886.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,621,1748.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,VIRGINIA,684,1553.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,VIRGINIA,443,2196.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,647.8,1641.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,539.2,2166.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,626.4,1819.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,548.8,1775
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,582.4,1569.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,663.5,1751.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,533.1,1797.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,616.4,2193.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,513.3,1872.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,503.9,1798.2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,500.4,1844.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,462.5,1874.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,536.7,1989.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,VIRGINIA,443.4,2016.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,518.7,1902.2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,614.1,2522.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,521,1970.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,555.4,2002
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,716.3,1544
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,508.7,1970.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,575.9,1807.8
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,506.5,1229.3
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,542.9,2226
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,486.4,2179.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,535.6,1935.7
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,522.3,2037.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEEN,532,1783.6
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,695.3,2407.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,552,1999
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,DIDN'T,485.1,2008
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,INTO,530.8,1985.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEGIN,493.9,2447.5
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,BEGIN,539.8,2013.2
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,MINUTES,488,1607.4
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,603.6,2079.9
330,M,1906,Non-Black,10-Aug,Lower,TN,Highlands,IH,IN,542,2151.3
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,DIDN'T,535.1,1732.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,WINNER,571.7,1627.3
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,MINUTES,564.4,2701.4
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,545.6,2552.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,KINDLING,521.4,2836.1
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,LINENS,435.5,2509.7
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,504.3,2876.4
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,485.2,2401.6
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,TIN,544.2,3092.8
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,575.5,2472.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,659.2,1963.9
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,727.6,1462.1
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,DIDN'T,416.1,1232.5
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,DINNER,606.9,2177.4
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,654.8,1524.9
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,488.2,1798.9
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,575.2,2789.6
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,503.3,1989.1
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,WIND,517.6,2624.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,DIDN'T,666.1,2629.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,WIND'S,628.8,2534
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,BEEN,563.4,1658.7
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,BEEN,576.5,2738.7
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,590.4,2028.8
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,BEEN,496.3,1765.7
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,591.1,2710.5
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,BEEN,606.1,2273.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,507.2,1373.4
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,605.9,2245.9
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,513.9,2451.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,INTO,538.1,2806.3
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,WHEN,590.5,1560.6
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,INTO,623.4,2702.7
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,612.5,2328.1
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,596,2656.3
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,501.9,2528.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,BEEN,597.3,2668.1
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,605.9,2654.7
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,583.6,2749.3
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,DIDN'T,473.5,2372.9
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,606.6,2452.6
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,443.4,2156.7
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,693.7,2249.5
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,512.9,2232.5
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,WHEN,666.1,1395.8
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,DINNER,504.3,2291.6
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,661.2,1623.1
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,582.8,2149.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,556.5,2555.7
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,613.4,2484.2
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,683.6,2267.1
342,F,1912,Non-Black,12-Nov,Upper Middle,AL,Highlands,IH,IN,606.6,2518.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,TWIN,522.9,1958.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,TWINS,474,1863.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,495,1453.3
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,440.7,1641
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,TRINITY,467.1,1393.8
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,DIDN'T,408.5,1500.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,SINCE,494.5,1375
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,INTERESTED,489.8,1855.2
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,502,1612.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,518.7,2188.2
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,453.1,1757.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,456.4,1772.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,482.6,1875.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,485.8,1483.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,506.9,2051.8
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,505.5,1534.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,523.1,1750.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,586.1,1851.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,503.6,1569.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,533.6,1523.8
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,585.6,1813.8
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,MINISTER,569.4,1935.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,418.4,1881.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,617.8,1744.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,FINISHED,499,1919.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,484.1,1341.9
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,570.6,2037.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,514,1674.8
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,543.3,1658.8
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,502.4,1919.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,496.4,1956.3
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,WHEN,535.1,1766.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,554.4,1791.3
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,552.3,1787
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,INTERESTED,465.3,1847.9
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,MINISTRY,520,1461.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,MINISTER,501.6,1358.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,464,1430.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,SINCE,513.7,1864.3
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,455.7,1612.8
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,WHEN,572,1923.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,452,1440.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,491.9,1642.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,501.3,1551.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,493.3,1692.2
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,484.8,1555
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,524.9,2100.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,WINTER,523.9,1718.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,490,1571.9
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,476.3,1499.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,493.6,2030.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,488.4,1293.8
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,KINDLING,458.3,1884.9
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,469.2,1548.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,KINDLING,472.3,1791.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,496.5,1472.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,DIDN'T,448.9,1738.9
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,KINDLING,488.9,2199.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,KINDLING,452.5,1902.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,513.5,1656.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,459.1,1508.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,460,1590.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,505.8,1543.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,551.6,1493.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,499.7,1767.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,447.8,1433
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,499.4,1622.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,452.9,1768
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,493.8,1629
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,655.8,1926.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,503,1984.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,420.6,1501.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,511.7,1550.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,INTO,458.2,1315.1
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,512.5,1584.9
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,456,1635
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,564.4,1536.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,525.1,1530.7
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,476,1630.3
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,DIDN'T,434.1,1563.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,INCHES,528.2,1677.9
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,INCHES,506.4,1622.3
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,INCH,471.4,1954.3
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,THINNING,436.9,1755.4
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,411.7,1480.2
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,485.9,1686.2
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,549.1,1317.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,551.7,1655.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,494.8,1850.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,501,1938.5
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,484.9,1740.3
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,526.3,1576.8
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,PIN,532,2197.6
387,M,1948,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,TIN,449.9,1977.8
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,DIDN'T,491.6,2351.5
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,623,2034.9
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,652.9,2160.2
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,FINISHED,533.2,2085
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,408.8,2066.6
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,PROVINCIAL,541.7,2100.5
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,PROVINCIAL,529.6,2014.3
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,500.1,2692
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,347.1,2446.7
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,479.4,2070.4
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,532,2634.9
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,636,2252.9
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,398.3,2279
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,575.5,2501
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,544.7,2283.4
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,632.4,2265.6
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,469.3,2188.2
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,BEEN,430.5,2036.4
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,390.7,2116
412,M,1905,Non-Black,13-16+,Upper Middle,AL,Piedmont,IH,IN,348,2731.1
