"TV","SPEAKER","GENDER","AGE","REGION"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"vous","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16L","female",19,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"vous","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
"tu","F16R","female",21,"paris"
