PHONEME,F1,F2,F3,SPEAKER
A/,508.881100641924,1386.85383915307,2507.7421550664,josh
i,361.298841419416,1883.15075908425,2782.49430783345,josh
@,366.46223577303,1774.52729094032,2259.29093138645,josh
A/,853.6349569196,1907.57478315472,3638.08508418769,josh
e,586.24115425815,1375.50077221117,2511.75414594981,josh
e,587.409516170937,1574.8266129894,2270.13258515589,josh
A/,351.020302343918,1102.47852154317,2233.86518184475,josh
y,573.844402304047,1045.54357141239,2332.17345156664,josh
u,698.743851351133,1072.38258943818,2447.18349418491,josh
e,530.346821010291,1456.74948842487,2336.90498453793,josh
y,422.841174727095,1959.01179144705,2451.11632674302,josh
e,294.212339865678,2073.34259319323,2919.83763338985,josh
u,262.834167984554,1913.59293644811,2450.03132249573,josh
O/,1000.1611255887,2861.56334388778,4948.6408822216,josh
O/,517.254099202955,1168.45687554985,2194.61476923118,josh
e,924.358335527005,1668.29188021688,2634.25227217681,josh
y,1689.94161735175,2635.86067211873,3694.92679616327,josh
O~,682.098531338759,1160.44078126762,2724.44061641422,josh
a~,575.964747893767,1169.99499168111,2149.52467795528,josh
E,608.82261229487,1873.65222442469,2672.59380178867,josh
e,473.043198524828,1799.44825072601,2419.03372379307,josh
A/,554.168119945416,1096.21630652715,2236.21032704249,josh
@,372.69329096244,1887.26819856421,2554.16648088014,josh
A/,544.179336503581,1361.62734293561,2428.28816942329,josh
E,468.091002139054,1535.00640458366,2330.62804906038,josh
u,522.788937632056,1549.67106080044,2466.07618570924,josh
y,508.995421457427,1316.79442305703,2283.00904442746,josh
u,472.279303173339,1043.09163792092,2196.37473705904,josh
9,409.389281625506,2186.84486936746,3044.48203414584,josh
O/,466.779238855914,915.773959235749,2582.53519527445,josh
@,435.045453184838,1296.38287954704,2436.65814736778,josh
E,1211.43839552282,1770.52605482426,2901.89214501921,josh
y,1179.16069295453,1797.40422036962,3023.54538827383,josh
O/,710.281261064941,1051.68073391508,2837.61984923716,josh
@,482.3226020352,1721.88266081002,2353.61562094478,josh
@,461.580294635573,868.204909779886,2295.0660766541,josh
E,323.703330797117,1749.93066343286,2080.14243950459,josh
@,464.514099033134,1588.99194587391,2356.62368685439,josh
O~,410.259395753964,1013.49663466407,2251.76035959437,josh
E,525.589268443265,1320.18333567659,2422.24500076931,josh
E,446.481212742057,1542.99422422623,2446.85531687605,josh
U~/,326.396624588134,1588.07624919014,2217.35569128814,josh
y,420.322809144917,1466.84380382989,2316.74250138657,josh
E,437.122999625787,1623.17019432225,2469.12495938188,josh
y,398.304383908846,1722.69132710148,2547.240471256,josh
y,625.516789351012,1876.02741090341,2788.13794273663,josh
i,558.27236173758,1398.47741222361,2598.59602696709,josh
E,596.571700710013,1333.55015196118,2305.60186317532,josh
a~,521.722436791141,1310.06180525179,2456.69091993137,josh
@,390.467685118565,1381.58112439061,2484.14523493412,josh
A/,464.715881233237,1656.44547742773,2101.52200787876,josh
i,524.377400263511,1415.8259561965,2477.85291504262,josh
e,448.833597562074,1835.98004791255,2672.92845875038,josh
@,370.322973718204,1515.49394699267,2328.31281892975,josh
O/,544.979396518463,1462.08248613689,2283.25337948751,josh
A/,466.583742000683,1151.35353152104,2543.21200213026,josh
A/,576.050194453355,1280.19255246405,2558.57576648563,josh
E,441.210056501083,1629.89398005383,2563.75853078568,josh
y,925.145421251626,1748.5775080892,2658.56848447072,josh
@,558.757639094464,1377.61579266149,2381.02728438766,josh
O/,610.738324359215,1034.93230331334,2888.45902445688,josh
E,459.584439618643,1498.29020703787,2475.15610365353,josh
y,423.018130636174,1288.16090494211,2517.35174621678,josh
E,609.273229611715,1299.14291223109,2188.64919475368,josh
O/,643.405900083659,1260.56336015369,2467.87092328826,josh
i,471.898362534182,2198.68637130499,2888.50472262685,josh
E,527.53078512161,1708.15535384048,2458.33143935551,josh
E,438.423596573851,1914.73488200952,2401.45343708198,josh
O/,907.205145791741,1904.80514550724,2760.44947326509,josh
O/,594.006665309161,1290.56891892837,2613.42214153126,josh
A/,520.831407324889,1293.53377390218,2453.47462117867,josh
A/,542.720326681035,1722.45422906863,2919.47762780562,josh
E,444.643837486075,1365.51897550648,2379.94924272728,josh
A/,848.522123200444,1794.0363386007,3024.42095759816,josh
e,598.004458236093,1609.12041864536,2635.67716769918,josh
O~,288.739017333447,1911.12190900847,2689.91069421827,josh
E,299.414136963314,1939.86384108987,2792.98797057323,josh
O~,427.287113719391,1098.41356400156,1982.81991875047,josh
e,1293.01172970453,2215.34080585291,3364.37556044968,josh
U~/,231.913636057149,1608.56153758359,3121.19175046982,josh
y,1733.38302913344,2512.18645668162,3096.51477410438,josh
O/,516.411481071948,972.971851312431,2400.53878277425,josh
@,392.894768326025,1704.47411911394,2221.9342763947,josh
y,509.68491130241,2169.39840776452,3017.59351077794,josh
A/,355.456982269688,1926.20037605773,2555.55617145166,josh
e,470.601886608598,1716.17454947517,3085.6344385061,josh
A/,379.647727456965,1953.5356551294,2994.46978916932,josh
i,398.271574495675,1390.75532168393,2287.43924395964,josh
E,367.089056327232,2038.02043953934,3237.28201203122,josh
y,1433.04769255007,2464.25517286684,3492.53790725109,josh
E,424.469165349234,1624.07419887199,2463.91934054333,josh
y,308.791738345163,1915.36491245015,2942.64183017477,josh
@,448.628350839292,1367.35940757576,2516.32487646479,josh
@,479.937525869791,1602.57733313484,2664.66952677573,josh
a~,540.450635579481,1439.11091438766,2399.40195879922,josh
A/,413.100849471708,1685.59524454041,2572.67952786385,josh
e,384.065270703204,1680.16861146992,3161.7743380586,josh
i,502.305838500747,1782.27695251799,2638.67824706271,josh
e,390.415522053266,1996.74767299975,2690.4346200349,josh
y,399.885872818541,1889.75456841482,2707.61689271451,josh
i,374.509141145276,1987.91149193094,2631.70559495165,josh
E,449.778813907664,1529.12714011318,2349.24891549246,josh
A/,390.49723368975,1863.89780138305,2480.29594589318,josh
E,573.348015503679,2349.11987621634,2933.04825707367,josh
A/,631.544281412418,1547.86329461988,2356.51383561491,josh
i,449.335640472483,1456.2857599368,2318.54292426364,josh
e,513.190358063667,1873.07048460992,2826.10976890828,josh
@,370.076070420356,1621.31239232919,2417.04857318762,josh
O/,416.665524647711,1662.57814899757,2476.4572017672,josh
O/,618.892356402917,1209.04621052213,2596.82547285757,josh
@,409.024605452186,1038.81226480533,2432.6364843908,josh
y,365.358970198025,1388.24956156784,2525.90578433173,josh
U~/,535.269623648374,1511.03604486936,2429.80299317982,josh
u,607.964281018402,1234.40772932342,2521.4907319902,josh
e,482.348483620034,1650.62474526267,2421.89007689367,josh
E,356.420952567497,1199.47814644975,2145.30755147344,josh
E,544.86040766127,1304.35545321976,2307.80576116134,josh
e,835.802190969359,1984.48017400142,3052.02166474047,josh
A/,550.283500330121,1726.33274451973,2353.29417820268,josh
y,555.081147215711,1312.30045976268,2044.12102043426,josh
E,573.112766655401,1392.84347121542,2644.20998198669,josh
@,1371.50801848821,2245.4316513991,3248.67982752069,josh
O~,539.726240192575,968.933159428481,3066.9736541189,josh
@,504.029664896701,1394.42445406302,2420.55520740044,josh
y,451.897695601288,1624.19225021124,2118.53238369953,josh
O/,370.70316111277,1213.34671425118,2494.3382002587,josh
A/,541.380075477265,1425.75822368672,2154.24035484817,josh
A/,516.639905553657,1294.75538910803,2688.57134385691,josh
y,1143.33295390426,2354.17824068256,3444.36551330171,josh
A/,572.601262336606,1421.54431230608,2744.04303180816,josh
E,569.539978202104,1366.99231407214,2363.65524150826,josh
@,462.708019296495,1506.9287935983,2550.17400087942,josh
y,536.529301455397,1470.97864599656,2454.99859025897,josh
A/,542.642176626245,1339.00657059436,2442.44115944665,josh
A/,467.03881221856,1559.83327131736,2712.30402498806,josh
e,341.674326982823,1561.548180352,2521.97179916192,josh
i,389.771535965258,2047.50312780272,2616.61870997098,josh
e,397.529907385269,2037.66233802554,2645.27108916779,josh
y,406.329933111202,1971.61022092371,2389.99028038804,josh
a~,1000.34606484268,1787.85716180664,4947.07831720264,josh
u,607.67769184319,1017.65521061843,2831.06311640207,josh
@,373.456636472036,1087.96060793277,2939.20131983484,josh
9,299.73670494974,1556.06191187476,2230.09443712996,josh
i,352.274607666631,1539.86711365317,2086.88520787286,josh
A/,255.406727734479,2140.45981467193,2713.54403419894,josh
i,571.867595502246,1474.54947146895,2460.97884532099,josh
y,320.855816763656,1887.98697893248,2546.52080431521,josh
u,297.934355671026,1696.1701902498,2252.90245465999,josh
y,441.680222578138,1355.21740096364,2361.80779018153,josh
A/,507.853438886083,1750.65959110554,2595.45345129907,josh
O/,553.78947260831,1342.14329850914,2390.89892444513,josh
u,386.924684132321,1206.78002613282,2094.73426779051,josh
O~,458.903381723537,868.892778749786,2562.24067644934,josh
i,326.085599928721,2156.19842296498,2999.19298758455,josh
y,379.987830361566,1925.45649980611,2474.69640160683,josh
i,571.464707359897,2651.43466098929,3042.02026336634,josh
i,639.199455594102,2815.47121350459,3400.01006438794,josh
A/,456.012852312879,1415.15534816262,2595.80279087432,josh
@,461.06516632646,1533.88688426903,2633.93969915765,josh
i,306.494388676869,1888.43839447799,2643.51311980638,josh
A/,425.169628552484,1623.61898726019,2514.29531204379,josh
@,365.973789702261,1826.05333317289,2476.2212503965,josh
e,158.511671489773,1974.34948466037,2993.22099935637,josh
O/,1271.32922719967,1439.25208536941,2894.1950805495,josh
e,366.617653040107,1427.35683097251,2525.43238426498,josh
A/,592.994043460441,1311.56189688174,2312.72518947129,josh
y,364.149910359497,1427.6534248723,2618.22018995217,josh
A/,517.870208451403,1298.5602076029,2588.92385687063,josh
E,441.612922165188,1597.65371131764,2394.90767908046,josh
y,684.176401895232,1948.83115235135,2799.04438312124,josh
O/,746.334205517894,1259.72411207288,2666.46967097939,josh
@,404.100845264066,1822.53274959957,2269.50833204334,josh
O~,473.197993274453,848.980943083016,2914.27236268268,josh
a~,528.125741894954,1343.0397530099,2453.44132104143,josh
y,540.163082864469,1451.59433127057,2359.52899518191,josh
A/,512.331098432092,1410.52324285883,2328.94538213061,josh
A/,521.672339524667,1482.13168428768,2518.81284245717,josh
e,394.549325831413,1471.20662609003,2460.99367574625,josh
i,425.664686437522,1988.04772061956,2565.03881898206,josh
e,420.273778422205,1958.23340356506,2615.71638088442,josh
y,329.144500008493,1518.8526153228,2464.20312388869,josh
O/,907.753821442456,1149.08351043644,2960.35628150557,josh
E,483.923705171367,1442.46631101605,2461.07622401054,josh
U~/,499.158993246666,1831.20842202876,2588.10136666678,josh
O/,678.38800199289,1638.31891218617,2315.77689003526,josh
E,670.158578075,1554.88637382801,2275.97157580973,josh
y,526.963383275998,1504.50734144555,2610.15366354032,josh
A/,1109.86202527078,1747.79472741937,2678.33634731811,josh
E,610.315836163514,1510.48710888468,2691.34982263955,josh
@,493.76130241044,1438.21350407586,2319.15995133596,josh
y,340.996049103577,1832.53856953372,1859.08614618193,josh
y,317.293373152177,1351.5123686415,2051.25743577118,josh
O/,822.081466044696,2137.30600060458,2851.73500589424,josh
E,512.654529565607,1177.39267344167,2347.00366902408,josh
E,529.512572170866,1367.80176191891,2219.78728578571,josh
O/,488.671418739582,1272.65334694143,2555.07379632325,josh
A/,549.921895653547,1231.09448587856,2745.60265140895,josh
E,510.995890153242,1523.42997046725,2446.12428038525,josh
@,408.185284348407,1487.23552340162,2358.39144515741,josh
O~,512.165142797004,856.633970558282,2893.64959384479,josh
@,483.830934264798,1377.67528302001,2468.24998833104,josh
y,343.123338450925,1422.85538256412,2521.34466594307,josh
y,1187.18249425802,2135.97061184907,3247.50786646865,josh
@,472.870514938619,1512.6330045114,2834.44393133514,josh
E,528.506587091348,1393.62817386618,2558.9677307949,josh
U~/,460.726601203641,1837.44249453522,2498.52827111555,josh
e,999.790422043783,1771.61849480738,4947.00002075372,josh
A/,458.956976781132,1546.86411257523,2325.2865586333,josh
@,759.378420414774,1526.13129641456,2741.70941796375,josh
A/,643.000073630125,1287.68177183843,2769.66198994214,josh
e,406.349704876834,1632.76988448107,2600.28272878155,josh
@,514.644014242001,966.975793932847,2514.95946831598,josh
e,440.485110937671,1785.62939991802,2616.06823391279,josh
a~,798.666171936708,910.125403900319,2275.27493803837,josh
u,497.523239520221,924.248029077983,2048.13528623711,josh
y,546.879938344912,1399.00932477455,2361.27190159971,josh
E,1029.73659729156,1999.32193326007,2540.64880034345,josh
E,478.559324299154,1631.48887789894,2300.9564629891,josh
@,403.845942677996,1733.46480504614,2428.82243134438,josh
y,910.372317758672,2499.61668291297,3544.27648921269,josh
u,386.204536494516,1362.65195570886,2049.20091711073,josh
@,371.145010426531,1217.7965926936,2173.50686592127,josh
i,363.51166434522,1858.61828379855,2262.38257066077,josh
A/,527.676174581579,1601.75689964356,2371.13299155216,josh
O/,460.491320380562,998.878564868463,2225.33253191721,josh
2,479.525968089237,1399.46580965927,2404.35769305566,josh
E,524.4449747312,1589.65126408704,2555.84543652571,josh
O/,506.777602837023,1052.0789372188,2034.61200618477,josh
y,486.380651454195,1332.11441592868,2544.58793890697,josh
e,1259.36751388087,2207.63666965619,3203.62657908016,josh
