PHONEME,F1,F2,F3,SPEAKER
e,"257,224404725967","1625,08553557952","2520,57734150772",josh
y,"680,414174695401","2044,99590816003","3273,64731525988",josh
A/,"635,889501444123","1481,77685338163","2539,79083409032",josh
E,"412,032988304717","1564,46772923875","2280,01299727279",josh
y,"562,41864913288","1665,30191004255","2902,00891394338",josh
A/,"514,236495226087","1425,88914141461","2278,46712783187",josh
E,"485,012328004785","1536,0768573419","2221,35530599169",josh
E,"446,672597963681","1749,76077292251","2236,97096690463",josh
@,"431,742920811027","1347,34545476073","2287,71688262412",josh
O/,"454,29967366259","1333,70659823663","2373,95538860551",josh
y,"495,067136017957","2070,09985193597","3070,21252374961",josh
u,"824,592740590397","2042,44017806479","3276,88231383195",josh
A/,"420,315022743783","1391,91344466936","2590,35502598496",josh
A/,"490,572233566154","1297,76979009607","2516,19652882355",josh
E,"518,245697823881","1474,64580270393","2333,4488171025",josh
A/,"510,312263168187","1271,245810446","2570,56887369153",josh
U~/,"546,660695154752","1480,71333621124","2580,72377117832",josh
A/,"668,994263239572","1150,33814183258","2428,74757929856",josh
i,"413,787706914068","1624,20925257658","2401,99277726929",josh
u,"368,031022233352","1790,66344336343","2235,42215019872",josh
@,"337,710521142132","1730,13447422294","2458,99816818739",josh
y,"973,03652980715","1911,63666256051","3125,78262511837",josh
O/,"534,155962249686","1233,50989766548","2596,36556609412",josh
@,"412,807454860472","1740,5503416613","2135,83860900462",josh
e,"405,648992516314","1681,04713445857","2566,87741546175",josh
E,"507,939347828341","1675,47616536623","3115,89835294748",josh
U~/,"610,495197312634","1443,79619032373","2228,80053609027",josh
E,"934,455443657481","2746,24972545708","3053,9704251304",josh
E,"391,372744818194","1436,99183663109","2834,41170727228",josh
O/,"864,814185376612","2104,88586620281","3227,19734439207",josh
E,"454,944131453592","1580,96649122425","2581,61975909244",josh
O/,"526,728575702656","1275,15854587747","2617,85435229757",josh
E,"514,475952306546","1552,38293983962","2396,67665752246",josh
i,"428,678985734212","1817,29029722411","2387,16752893048",josh
i,"456,254270789699","1767,40072894886","2674,10060736128",josh
O/,"1206,52305194467","2883,34037897269","3209,27933117229",josh
O/,"1788,81420697534","2804,04184167607","3300,81913794991",josh
e,"445,77288584186","1958,9269382848","2644,08753414679",josh
O/,"512,357881245755","1645,41842801516","2358,58134917227",josh
e,"380,274066606708","1946,53193358128","2360,46541265212",josh
O/,"980,433127574419","2173,12253382104","3196,10193272003",josh
E,"557,284412607444","1336,9814476696","2212,62054601253",josh
E,"580,020218927016","1366,97218696134","2308,17227972041",josh
U~/,"512,561376273733","1553,89338633104","2510,07866697212",josh
y,"393,301125466106","2135,95763267118","3133,27266772645",josh
E,"519,460244705559","1346,60132240015","2347,48422876806",josh
A/,"504,047875401003","1312,3339002449","2607,72811396407",josh
e,"486,611281980554","1718,35326638449","2637,72651579403",josh
E,"439,008551707118","1694,99760693948","2361,76715228933",josh
@,"485,595970506447","1600,89367657637","2366,97896972913",josh
e,"449,246175781266","1651,55561146075","2411,27083221082",josh
u,"320,760537120908","1536,98843422938","2312,06618876286",josh
A/,"548,032394318014","1269,1959358728","2492,75958631718",josh
e,"408,425506380005","1628,58622747437","2579,66211736155",josh
a~,"486,326991475332","1385,8738345511","2173,72023911824",josh
a~,"474,907092837359","1345,3913679589","2614,24994761587",josh
U~/,"498,461742020543","1528,28601045155","2348,16919948137",josh
y,"510,94451530462","1602,28437183363","3123,73196629982",josh
U~/,"352,641697005017","2225,19897328943","3109,00000338172",josh
A/,"574,003926707057","1481,88296579613","2504,02326502339",josh
O/,"449,434504916756","1141,73722370744","2461,16044619396",josh
U~/,"623,571956165416","1460,77964390288","2339,43744449586",josh
9,"517,649204007844","948,101464020945","2627,48090650563",josh
A/,"536,971687575399","1259,32284142531","2501,39516555498",josh
O/,"427,690635905752","1103,7525620957","2484,44543912314",josh
@,"392,78196132926","1464,33798487705","2490,16417636346",josh
y,"630,82551121532","1804,28895283832","2666,59379611263",josh
2,"585,739719978606","1333,9142514226","2484,43278237764",josh
E,"468,015196478325","1502,07070894416","2570,83713963997",josh
y,"366,933744089851","1439,81232914564","2671,81295579219",josh
O/,"489,790090030946","929,525689425774","2750,9386354066",josh
E,"406,863384051481","1535,6054579262","3465,00948158837",josh
A/,"546,130591528801","1143,13195156408","2881,49287725428",josh
O/,"1685,47798705855","2449,69775223764","3874,67795201153",josh
O/,"465,15244738264","1608,98905110731","2364,44937746076",josh
O~,"517,648096673404","1102,18506357899","2689,4832462317",josh
E,"450,887438418745","1669,76456220365","2311,31980940699",josh
a~,"636,304548919671","1261,13595467169","2456,84061928569",josh
A/,"519,867608398478","1088,57011912996","2971,8327912274",josh
E,"412,247140293656","1459,70391952237","2482,60019901504",josh
y,"563,916085434239","1351,00103484497","2374,12126468363",josh
A/,"482,228801938628","1186,32907784235","2538,32130516859",josh
@,"471,450801219538","1588,64116219579","2349,61956529981",josh
A/,"565,052144267423","1204,69693154834","2511,67665596066",josh
@,"394,01962604996","1501,88960016602","2475,3236848116",josh
E,"426,118958946972","1794,37751627486","2512,33120231994",josh
a~,"621,786831476207","1215,55483595031","2240,53430400824",josh
u,"399,528626347319","1371,96000267558","2301,10234705036",josh
y,"532,101223745122","1612,16338433673","2946,55010417673",josh
a~,"642,131892262245","1159,6761452851","2797,74257858933",josh
E,"594,097950540172","1667,88948736823","3057,43872209297",josh
O/,"447,907609901973","1061,14295721714","2224,61946759436",josh
A/,"496,39123850604","1266,15865453889","2461,07680357119",josh
A/,"476,295182536773","1127,04555897059","2644,68221794732",josh
u,"608,065364155206","1634,00559188438","3046,20133692687",josh
O/,"1135,3733018105","2516,75436200593","2868,88223338951",josh
E,"588,069024373149","1383,430531106","2452,09970896526",josh
A/,"578,855791771289","1285,10951294199","2576,84444755008",josh
A/,"612,396975077289","1124,53816533448","2585,07724596579",josh
e,"519,451970199006","1478,78931736128","2720,38218010743",josh
y,"352,280194447626","1391,24170803276","2189,31342142995",josh
a~,"633,481114271638","1402,03701351439","2296,66739746677",josh
y,"590,894601192015","1392,82520687777","2483,31885946152",josh
A/,"620,427965845064","1154,43360718694","2486,72106946517",josh
a~,"552,106278349366","1268,18652928308","2653,50757992693",josh
a~,"455,496269984237","1388,7383643121","2601,87932988364",josh
i,"382,021625640088","1288,35150177456","2795,77407514922",josh
O/,"446,053496376968","1566,04144714076","1745,62118314109",josh
O/,"1012,57432267616","1891,41835752","2981,11482679322",josh
2,"401,062909319143","1282,49866780524","2270,03358729728",josh
E,"440,438978420134","1543,63247934451","2543,51174978953",josh
U~/,"498,38242310483","1401,96343209361","2450,85382619536",josh
O~,"664,237458651612","1413,17955402615","2751,72784033175",josh
A/,"585,316488210974","1366,79412980344","2885,52197361576",josh
@,"545,639599833228","1484,93776356528","2677,9007543901",josh
A/,"476,435185984425","1178,98977647642","1885,58880122674",josh
U~/,"527,037325382432","1570,56224729074","2672,57010056226",josh
y,"587,677902524518","1383,77824767414","2749,32646790124",josh
A/,"449,609412972196","1352,07736809662","2557,31922704606",josh
i,"512,879892254066","1602,60092175118","3276,25438591698",josh
O~,"566,685827249597","1489,42713357862","1974,32990393182",josh
E,"994,197842598033","1986,15880217554","4211,96377939195",josh
A/,"609,641537181165","1100,86685181647","2498,03614069083",josh
y,"425,121532492182","1107,55876121032","2423,31140381321",josh
y,"1014,26704448381","2138,46919011859","3185,0915870205",josh
A/,"583,761325454958","1249,52322664028","2434,98607796038",josh
A/,"517,586097423428","1291,13558568319","2699,63735984429",josh
y,"510,568368244468","1433,40884769437","2981,54369269157",josh
e,"380,287409367548","1305,1551861882","2851,6103917159",josh
A/,"414,921676929816","1217,886934553","3367,03757774541",josh
E,"492,46804728556","1455,62078224642","1936,4657124681",josh
A/,"560,961787602806","1240,77029646478","2405,12322790869",josh
u,"530,465513039358","1151,92106934764","2784,09273613351",josh
